accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q8K3Q3	Mus musculus	Metazoa	521		0	False	5
Q96G03	Homo sapiens	Metazoa	612		0	False	5
O02326	Caenorhabditis elegans	Metazoa	467		0	False	5
P53276	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	713		0	False	5
Q06213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157		0	False	5
P53763	Phaseolus vulgaris	Plants	308		0	False	5
Q5TB30	Homo sapiens	Metazoa	811		0	False	5
Q00578	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	843		0	False	5
Q9D495	Mus musculus	Metazoa	329		0	False	5
Q6PR54	Mus musculus	Metazoa	2419		0	False	5
P04053	Homo sapiens	Metazoa	509		0	False	5
P39964	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	757		0	False	5
Q6PB70	Mus musculus	Metazoa	1060		0	False	5
Q9NS73	Homo sapiens	Metazoa	344		0	False	5
O94953	Homo sapiens	Metazoa	1096		0	False	5
Q9JMJ4	Rattus norvegicus	Metazoa	504		0	False	5
P70451	Mus musculus	Metazoa	823		0	False	5
Q12029	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327		0	False	5
Q9LXI8	Arabidopsis thaliana	Plants	67		0	False	5
Q14781	Homo sapiens	Metazoa	532		0	False	5
Q9M0V3	Arabidopsis thaliana	Plants	1088		0	False	5
Q61967	Mus musculus	Metazoa	636		0	False	5
P10826	Homo sapiens	Metazoa	455		0	False	5
Q9S7E4	Arabidopsis thaliana	Plants	384		0	False	5
A0A7U2QXY7	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	Fungi	438		0	False	5
Q12309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687		0	False	5
P05982	Rattus norvegicus	Metazoa	274		0	False	5
Q9SU91	Arabidopsis thaliana	Plants	336		0	False	5
Q9P267	Homo sapiens	Metazoa	1494		0	False	5
Q9P5M9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	257		0	False	5
Q15397	Homo sapiens	Metazoa	648		0	False	5
Q9SW31	Arabidopsis thaliana	Plants	157		0	False	5
P07378	Trypanosoma brucei brucei	Other	440		0	False	5
P04636	Rattus norvegicus	Metazoa	338		0	False	5
Q03330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	439		0	False	5
P48234	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	707		0	False	5
P49791	Rattus norvegicus	Metazoa	1468		0	False	5
Q5M729	Arabidopsis thaliana	Plants	539		0	False	5
A0A0N7KIY3	Oryza sativa subsp. japonica	Plants	352		0	False	5
Q95TS5	Drosophila melanogaster	Metazoa	654		0	False	5
Q0E4K1	Oryza sativa subsp. japonica	Plants	492		0	False	5
Q5W7F1	Danio rerio	Metazoa	743		0	True	5
P46818	Sinapis alba	Plants	1078		0	False	5
Q9SGS2	Arabidopsis thaliana	Plants	338		0	False	5
P11831	Homo sapiens	Metazoa	508		0	False	5
Q20481	Caenorhabditis elegans	Metazoa	287		0	False	5
O74400	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	674		0	False	5
P19397	Homo sapiens	Metazoa	219		0	True	5
P38850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1070		0	False	5
P17947	Homo sapiens	Metazoa	270		0	False	5
Q9V9M8	Drosophila melanogaster	Metazoa	293		0	False	5
Q9P7C9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	304		0	False	5
O43524	Homo sapiens	Metazoa	673		0	False	5
O14713	Homo sapiens	Metazoa	200		0	False	5
Q6ICL3	Homo sapiens	Metazoa	276		0	False	5
P47131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	105		0	True	5
Q9H444	Homo sapiens	Metazoa	224		0	False	5
O60828	Homo sapiens	Metazoa	265		0	False	5
Q9UBL6	Homo sapiens	Metazoa	633		0	False	5
Q9YHT1	Gallus gallus	Metazoa	665		0	False	5
Q2EMV9	Mus musculus	Metazoa	1817		0	False	5
Q99J95	Mus musculus	Metazoa	372		0	False	5
Q9LW68	Arabidopsis thaliana	Plants	195		0	False	5
Q08004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	166		0	False	5
P70284	Mus musculus	Metazoa	272		0	False	5
Q9BWT1	Homo sapiens	Metazoa	371		0	False	5
P35200	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	230		0	False	5
Q06338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283		0	False	5
Q6Z784	Oryza sativa subsp. japonica	Plants	280		0	False	5
Q80U72	Mus musculus	Metazoa	1665		0	False	5
O75381	Homo sapiens	Metazoa	377		0	False	5
Q96SB3	Homo sapiens	Metazoa	817		0	False	5
P40646	Mus musculus	Metazoa	380		0	False	5
Q62985	Rattus norvegicus	Metazoa	756		0	False	5
P28661	Mus musculus	Metazoa	478		0	False	5
E1BF86	Bos taurus	Metazoa	512		0	True	5
A1ZAK1	Drosophila melanogaster	Metazoa	1007		0	False	5
Q8NEY3	Homo sapiens	Metazoa	305		0	False	5
P27112	Oryctolagus cuniculus	Metazoa	1035		0	False	5
Q93ZG9	Arabidopsis thaliana	Plants	477		0	False	5
P31228	Bos taurus	Metazoa	341		0	False	5
Q09779	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1628		0	False	5
Q13148	Homo sapiens	Metazoa	414		0	False	5
Q12167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365		0	False	5
B6HQN4	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	268		0	False	5
Q9VU86	Drosophila melanogaster	Metazoa	1873		0	False	5
P06838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210		0	False	5
P02290	Parechinus angulosus	Metazoa	145		0	False	5
P04051	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1460		0	False	5
P79832	Oncorhynchus mykiss	Metazoa	723		0	False	5
Q10262	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	131		0	False	5
Q24134	Drosophila melanogaster	Metazoa	578		0	False	5
P10900	Hordeum vulgare	Plants	508		0	True	5
P12297	Drosophila melanogaster	Metazoa	963		0	False	5
Q7L0X2	Homo sapiens	Metazoa	663		0	False	5
Q8NBI5	Homo sapiens	Metazoa	491		0	True	5
Q9LFW1	Arabidopsis thaliana	Plants	360		0	False	5
Q9SRK5	Arabidopsis thaliana	Plants	282		0	False	5
P0C1H3	Gallus gallus	Metazoa	126		0	False	5
P29353	Homo sapiens	Metazoa	583		0	False	5
Q9D7X3	Mus musculus	Metazoa	185		0	False	5
Q6T264	Mus musculus	Metazoa	1020		0	False	5
Q9S736	Arabidopsis thaliana	Plants	566		0	False	5
Q14249	Homo sapiens	Metazoa	297		0	False	5
Q9M5A9	Arabidopsis thaliana	Plants	388		0	False	5
Q93VR9	Arabidopsis thaliana	Plants	326		0	False	5
O15218	Homo sapiens	Metazoa	404		0	True	5
Q61548	Mus musculus	Metazoa	901		0	False	5
P62804	Rattus norvegicus	Metazoa	103		0	False	5
P28515	Caenorhabditis elegans	Metazoa	416		0	False	5
Q7FZF1	Arabidopsis thaliana	Plants	203		0	False	5
Q969F9	Homo sapiens	Metazoa	1004		0	False	5
P22954	Arabidopsis thaliana	Plants	653		0	False	5
P48813	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663		0	False	5
Q8H0V5	Arabidopsis thaliana	Plants	354		0	False	5
Q08287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	484		0	False	5
Q12320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	285		0	False	5
P60203	Rattus norvegicus	Metazoa	277		0	True	5
Q94AH9	Arabidopsis thaliana	Plants	320		0	False	5
Q9GZY0	Homo sapiens	Metazoa	626		0	False	5
Q8BMC0	Mus musculus	Metazoa	344		0	True	5
Q9R1U7	Rattus norvegicus	Metazoa	536		0	True	5
A3BV95	Oryza sativa subsp. japonica	Plants	291		0	False	5
Q67WJ8	Oryza sativa subsp. japonica	Plants	298		0	True	5
Q7G8V2	Arabidopsis thaliana	Plants	206		0	False	5
Q9D8F1	Mus musculus	Metazoa	300		0	False	5
Q7L0Q8	Homo sapiens	Metazoa	258		0	False	5
P70174	Mus musculus	Metazoa	488		0	True	5
Q9WTR8	Rattus norvegicus	Metazoa	1696		0	False	5
A0A061ACU2	Caenorhabditis elegans	Metazoa	2442		0	True	5
Q9LS24	Arabidopsis thaliana	Plants	292		0	False	5
P31596	Rattus norvegicus	Metazoa	573		0	True	5
Q920B6	Rattus norvegicus	Metazoa	426		0	True	5
Q84VV6	Arabidopsis thaliana	Plants	146		0	False	5
Q9LV58	Arabidopsis thaliana	Plants	148		0	False	5
Q64289	Rattus norvegicus	Metazoa	357		0	False	5
P22798	Spinacia oleracea	Plants	271		0	False	5
Q26635	Sarcophaga peregrina	Metazoa	354		0	False	5
Q9BQG0	Homo sapiens	Metazoa	1328		0	False	5
P70032	Xenopus laevis	Metazoa	598		0	False	5
Q9NQG5	Homo sapiens	Metazoa	326		0	False	5
Q9P7H1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	537		0	False	5
P46935	Mus musculus	Metazoa	887		0	False	5
P52815	Homo sapiens	Metazoa	198		0	False	5
P21439	Homo sapiens	Metazoa	1286		0	True	5
Q9HD67	Homo sapiens	Metazoa	2058		0	False	5
Q641K1	Mus musculus	Metazoa	1218		0	False	5
O43299	Homo sapiens	Metazoa	807		0	False	5
Q91YI4	Mus musculus	Metazoa	410		0	False	5
Q6NNL9	Arabidopsis thaliana	Plants	93		0	False	5
O00358	Homo sapiens	Metazoa	373		0	False	5
Q9GZM5	Homo sapiens	Metazoa	350		0	False	5
Q66GP9	Arabidopsis thaliana	Plants	561		0	False	5
P48023	Homo sapiens	Metazoa	281		0	True	5
Q93V47	Arabidopsis thaliana	Plants	100		0	False	5
P32800	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271		0	True	5
Q3T9X0	Mus musculus	Metazoa	538		0	True	5
F4HZG9	Arabidopsis thaliana	Plants	493		0	False	5
Q8N693	Homo sapiens	Metazoa	406		0	False	5
P06451	Spinacia oleracea	Plants	247		0	True	5
O96533	Drosophila melanogaster	Metazoa	456		0	False	5
Q3SYS0	Bos taurus	Metazoa	216		0	False	5
O75044	Homo sapiens	Metazoa	1071		0	False	5
O14929	Homo sapiens	Metazoa	419		0	False	5
Q80ZQ9	Mus musculus	Metazoa	193		0	False	5
Q7JXF5	Drosophila melanogaster	Metazoa	394		0	False	5
P36887	Sus scrofa	Metazoa	351		0	False	5
Q10099	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339		0	False	5
O70237	Mus musculus	Metazoa	330		0	False	5
Q96B77	Homo sapiens	Metazoa	213		0	True	5
P13405	Mus musculus	Metazoa	921		0	False	5
Q9SUT5	Arabidopsis thaliana	Plants	358		0	False	5
Q9Z140	Mus musculus	Metazoa	557		0	False	5
Q6ZSB9	Homo sapiens	Metazoa	765		0	False	5
Q10589	Homo sapiens	Metazoa	180		0	True	5
O42898	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	266		0	False	5
P25054	Homo sapiens	Metazoa	2843		0	False	5
Q9Y697	Homo sapiens	Metazoa	457		0	False	5
P15104	Homo sapiens	Metazoa	373		0	False	5
Q96EP1	Homo sapiens	Metazoa	664		0	False	5
Q02386	Homo sapiens	Metazoa	682		0	False	5
O95359	Homo sapiens	Metazoa	2948		0	False	5
Q12297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	353		0	False	5
Q9BT49	Homo sapiens	Metazoa	309		0	False	5
P19367	Homo sapiens	Metazoa	917		0	False	5
Q10L01	Oryza sativa subsp. japonica	Plants	382		0	True	5
Q9S816	Arabidopsis thaliana	Plants	521		0	False	5
P11402	Spinacia oleracea	Plants	257		0	False	5
O94580	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	282		0	False	5
Q15760	Homo sapiens	Metazoa	415		0	True	5
Q05825	Drosophila melanogaster	Metazoa	505		0	False	5
F4HT77	Arabidopsis thaliana	Plants	363		0	False	5
Q9XZE5	Dictyostelium discoideum	Other	306		0	False	5
A0A0B4J2F0	Homo sapiens	Metazoa	54		0	True	5
P30952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554		0	False	5
Q96JB5	Homo sapiens	Metazoa	506		0	False	5
O59702	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	405		0	False	5
P26284	Rattus norvegicus	Metazoa	390		0	False	5
Q9P7B7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295		0	False	5
Q9Z2A0	Mus musculus	Metazoa	559		0	False	5
Q13315	Homo sapiens	Metazoa	3056		0	False	5
O88735	Mus musculus	Metazoa	730		0	False	5
Q2Y0W8	Homo sapiens	Metazoa	1093		0	False	5
K4PW38	Oryza sativa subsp. japonica	Plants	458		0	False	5
P32786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	894		0	False	5
G8GJ94	Salvia sclarea	Plants	575		0	False	5
Q9M6N7	Arabidopsis thaliana	Plants	475		0	True	5
Q9H596	Homo sapiens	Metazoa	190		0	False	5
P14094	Mus musculus	Metazoa	304		0	True	5
S8GBB9	Toxoplasma gondii (strain ATCC 50611 / Me49)	Other	500		0	True	5
Q6INH0	Xenopus laevis	Metazoa	425		0	False	5
Q9FNP4	Arabidopsis thaliana	Plants	174		0	False	5
Q8TBM8	Homo sapiens	Metazoa	379		0	False	5
Q9VPU8	Drosophila melanogaster	Metazoa	345		0	False	5
P12959	Zea mays	Plants	453		0	False	5
Q9UKP6	Homo sapiens	Metazoa	389		0	True	5
P14681	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368		0	False	5
Q9FN03	Arabidopsis thaliana	Plants	440		0	False	5
Q9FVJ3	Arabidopsis thaliana	Plants	337		0	False	5
P08074	Mus musculus	Metazoa	244		0	False	5
Q9URZ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	587		0	False	5
Q5E915	Arabidopsis thaliana	Plants	547		0	False	5
P05632	Bos taurus	Metazoa	51		0	False	5
Q08931	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133		0	False	5
Q15743	Homo sapiens	Metazoa	365		0	True	5
P49573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	406		0	False	5
P32345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	308		0	False	5
Q9ET78	Mus musculus	Metazoa	696		0	False	5
B1AYL1	Mus musculus	Metazoa	1681		0	False	5
Q62796	Rattus norvegicus	Metazoa	647		0	False	5
P17535	Homo sapiens	Metazoa	347		0	False	5
Q9C9W5	Arabidopsis thaliana	Plants	386		0	False	5
O23310	Arabidopsis thaliana	Plants	161		0	False	5
P25711	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	218		0	False	5
Q80SU7	Mus musculus	Metazoa	2427		0	False	5
G5EGA3	Caenorhabditis elegans	Metazoa	704		0	False	5
Q6B860	Bos taurus	Metazoa	128		0	False	5
P06240	Mus musculus	Metazoa	509		0	False	5
Q9UU91	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	182		0	True	5
Q7SBA0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	257		0	False	5
Q00723	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242		0	False	5
A0A0D2Y5A7	Fusarium oxysporum f. sp. lycopersici (strain 4287 / CBS 123668 / FGSC 9935 / NRRL 34936)	Fungi	457		0	False	5
J3QMK6	Mus musculus	Metazoa	479		0	False	5
P34706	Caenorhabditis elegans	Metazoa	2150		0	False	5
P00107	Diacronema lutheri	Other	83		0	False	5
Q03824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705		0	False	5
Q14146	Homo sapiens	Metazoa	1524		0	False	5
P00028	Entosphenus tridentatus	Metazoa	105		0	False	5
O14279	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	154		0	False	5
Q8TDB6	Homo sapiens	Metazoa	740		0	False	5
Q99490	Homo sapiens	Metazoa	1192		0	False	5
P84817	Rattus norvegicus	Metazoa	152		0	False	5
Q96P67	Homo sapiens	Metazoa	336		0	True	5
Q3E7B7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	68		0	False	5
P49739	Xenopus laevis	Metazoa	807		0	False	5
P53914	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1056		0	False	5
Q0JEB7	Oryza sativa subsp. japonica	Plants	310		0	False	5
Q00471	Chlamydomonas reinhardtii	Plants	215		0	True	5
Q9ZVW2	Arabidopsis thaliana	Plants	995		0	False	5
Q10B79	Oryza sativa subsp. japonica	Plants	320		0	False	5
O95239	Homo sapiens	Metazoa	1232		0	False	5
Q9UKL4	Homo sapiens	Metazoa	321		0	True	5
O60934	Homo sapiens	Metazoa	754		0	False	5
P46721	Homo sapiens	Metazoa	670		0	True	5
Q9Y2B4	Homo sapiens	Metazoa	290		0	False	5
C6TA59	Glycine max	Plants	214		0	False	5
Q9FNN6	Arabidopsis thaliana	Plants	298		0	False	5
Q5Y4Y6	Mus musculus	Metazoa	464		0	True	5
Q08775	Mus musculus	Metazoa	607		0	False	5
P0DMU9	Homo sapiens	Metazoa	189		0	False	5
A0A509APT1	Plasmodium berghei (strain Anka)	Other	258		0	True	5
Q9BRS2	Homo sapiens	Metazoa	568		0	False	5
P36519	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292		0	False	5
P81183	Mus musculus	Metazoa	526		0	False	5
P06105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1222		0	False	5
Q8H443	Oryza sativa subsp. japonica	Plants	436		0	False	5
P42568	Homo sapiens	Metazoa	568		0	False	5
Q7S5M7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	64		0	True	5
Q9D3A9	Mus musculus	Metazoa	450		0	True	5
P14406	Homo sapiens	Metazoa	83		0	True	5
P54939	Gallus gallus	Metazoa	2541		0	False	5
Q05932	Homo sapiens	Metazoa	587		0	False	5
P54071	Mus musculus	Metazoa	452		0	False	5
Q69T99	Oryza sativa subsp. japonica	Plants	500		0	False	5
Q9LJ97	Arabidopsis thaliana	Plants	262		0	False	5
Q7Z417	Homo sapiens	Metazoa	695		0	False	5
Q0JD85	Oryza sativa subsp. japonica	Plants	278		0	False	5
P97868	Mus musculus	Metazoa	1790		0	False	5
Q8WXI9	Homo sapiens	Metazoa	593		0	False	5
Q9M3B8	Arabidopsis thaliana	Plants	597		0	False	5
O60315	Homo sapiens	Metazoa	1214		0	False	5
Q9MZT1	Canis lupus familiaris	Metazoa	976		0	False	5
Q99959	Homo sapiens	Metazoa	881		0	False	5
Q99571	Homo sapiens	Metazoa	388		0	True	5
P30186	Arabidopsis thaliana	Plants	250		0	False	5
Q9H2F5	Homo sapiens	Metazoa	836		0	False	5
Q6NZM9	Mus musculus	Metazoa	1076		0	False	5
Q9WUH2	Mus musculus	Metazoa	397		0	False	5
Q10B19	Oryza sativa subsp. japonica	Plants	250		0	False	5
Q9JIW5	Mus musculus	Metazoa	430		0	False	5
Q96BP2	Homo sapiens	Metazoa	118		0	False	5
Q9VNS0	Drosophila melanogaster	Metazoa	459		0	False	5
P53107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	440		0	False	5
P30666	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	879		0	False	5
Q6K5X1	Oryza sativa subsp. japonica	Plants	248		0	False	5
P93735	Arabidopsis thaliana	Plants	195		0	False	5
Q8IS16	Dictyostelium discoideum	Other	604		0	False	5
Q9NRA8	Homo sapiens	Metazoa	985		0	False	5
P15383	Rattus norvegicus	Metazoa	130		0	True	5
Q96WV9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591		0	False	5
Q16666	Homo sapiens	Metazoa	785		0	False	5
Q7XU27	Oryza sativa subsp. japonica	Plants	884		0	False	5
Q7L523	Homo sapiens	Metazoa	313		0	False	5
Q9UTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	523		0	False	5
P14651	Homo sapiens	Metazoa	431		0	False	5
Q7L5Y1	Homo sapiens	Metazoa	443		0	False	5
Q00341	Homo sapiens	Metazoa	1268		0	False	5
Q9LVM5	Arabidopsis thaliana	Plants	324		0	False	5
Q9FLP6	Arabidopsis thaliana	Plants	103		0	False	5
P36159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	838		0	False	5
P11352	Mus musculus	Metazoa	201		0	False	5
P31115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	442		0	False	5
Q22663	Caenorhabditis elegans	Metazoa	183		0	False	5
P07030	Silene latifolia subsp. alba	Plants	165		0	False	5
P28748	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	216		0	False	5
Q9C8J7	Arabidopsis thaliana	Plants	509		0	False	5
O14981	Homo sapiens	Metazoa	1849		0	False	5
Q12132	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	391		0	False	5
Q9BDK6	Sus scrofa	Metazoa	355		0	False	5
O95278	Homo sapiens	Metazoa	331		0	False	5
Q8LDL0	Arabidopsis thaliana	Plants	231		0	False	5
P50161	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	262		0	False	5
Q9DB96	Mus musculus	Metazoa	315		0	False	5
P06777	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1100		0	False	5
Q6GLP4	Xenopus laevis	Metazoa	391		0	False	5
O14215	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	454		0	False	5
P18858	Homo sapiens	Metazoa	919		0	False	5
O00421	Homo sapiens	Metazoa	344		0	True	5
Q8VEB1	Mus musculus	Metazoa	590		0	False	5
D3ZX63	Rattus norvegicus	Metazoa	334		0	False	5
Q8VY06	Arabidopsis thaliana	Plants	1080		0	False	5
P38719	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	431		0	False	5
Q9ST62	Solanum tuberosum	Plants	577		0	False	5
Q24206	Drosophila melanogaster	Metazoa	880		0	False	5
Q4FZU9	Rattus norvegicus	Metazoa	463		0	True	5
Q08062	Zea mays	Plants	332		0	False	5
P42775	Arabidopsis thaliana	Plants	360		0	False	5
Q9XIP7	Arabidopsis thaliana	Plants	468		0	True	5
Q90ZA1	Xenopus laevis	Metazoa	631		0	False	5
P49769	Mus musculus	Metazoa	467		0	True	5
Q14494	Homo sapiens	Metazoa	772		0	True	5
P32580	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	737		0	False	5
Q8CGP0	Mus musculus	Metazoa	126		0	False	5
O08560	Rattus norvegicus	Metazoa	929		0	False	5
P43116	Homo sapiens	Metazoa	358		0	True	5
Q01543	Homo sapiens	Metazoa	452		0	False	5
P69744	Mus musculus	Metazoa	723		0	False	5
Q8BX57	Mus musculus	Metazoa	582		0	False	5
Q0WQ41	Arabidopsis thaliana	Plants	594		0	False	5
Q92021	Xenopus laevis	Metazoa	609		0	False	5
P32037	Mus musculus	Metazoa	493		0	True	5
Q96F44	Homo sapiens	Metazoa	468		0	False	5
Q99M04	Mus musculus	Metazoa	373		0	False	5
Q9BWU1	Homo sapiens	Metazoa	502		0	False	5
O13563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	156		0	False	5
P56780	Arabidopsis thaliana	Plants	73		0	True	5
P00428	Bos taurus	Metazoa	129		0	False	5
Q20992	Caenorhabditis elegans	Metazoa	667		0	False	5
P49282	Mus musculus	Metazoa	568		0	True	5
Q9M5P3	Arabidopsis thaliana	Plants	354		0	False	5
P00238	Scenedesmus quadricauda	Plants	96		0	False	5
Q64700	Mus musculus	Metazoa	1135		0	False	5
Q8TE54	Homo sapiens	Metazoa	656		0	True	5
P36177	Euglena gracilis	Other	538		0	False	5
Q96EB1	Homo sapiens	Metazoa	424		0	False	5
P25122	Rattus norvegicus	Metazoa	585		0	False	5
Q75RY2	Oryza sativa subsp. japonica	Plants	492		0	False	5
P30100	Rattus norvegicus	Metazoa	500		0	False	5
O42661	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117		0	False	5
P27140	Arabidopsis thaliana	Plants	347		0	False	5
O94561	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195		0	False	5
P97931	Mus musculus	Metazoa	306		0	False	5
O00488	Homo sapiens	Metazoa	134		0	False	5
Q9NV88	Homo sapiens	Metazoa	658		0	False	5
Q96WV2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339		0	False	5
P05202	Mus musculus	Metazoa	430		0	False	5
Q6DE18	Xenopus laevis	Metazoa	152		0	False	5
Q9JL26	Mus musculus	Metazoa	1094		0	False	5
Q9H0W9	Homo sapiens	Metazoa	315		0	False	5
Q70Z19	Nicotiana tabacum	Plants	374		0	False	5
P53941	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290		0	False	5
P52824	Homo sapiens	Metazoa	942		0	False	5
P15864	Mus musculus	Metazoa	212		0	False	5
P78929	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	137		0	False	5
P03902	Bos taurus	Metazoa	98		0	True	5
P87074	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	778		0	False	5
P49238	Homo sapiens	Metazoa	355		0	True	5
Q9P2G3	Homo sapiens	Metazoa	628		0	False	5
Q9VCE9	Drosophila melanogaster	Metazoa	751		0	False	5
A1Z1Q3	Homo sapiens	Metazoa	425		0	False	5
Q9DBG9	Mus musculus	Metazoa	124		0	False	5
Q54BW5	Dictyostelium discoideum	Other	179		0	False	5
Q06218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	594		0	False	5
B2RZD2	Rattus norvegicus	Metazoa	229		0	True	5
P84040	Drosophila melanogaster	Metazoa	103		0	False	5
Q6IR34	Mus musculus	Metazoa	673		0	False	5
Q683C9	Arabidopsis thaliana	Plants	282		0	False	5
Q9Z1T5	Mus musculus	Metazoa	566		0	False	5
O74113	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638		0	False	5
Q14973	Homo sapiens	Metazoa	349		0	True	5
Q96AG3	Homo sapiens	Metazoa	418		0	False	5
P38237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	781		0	False	5
Q8SYK5	Drosophila melanogaster	Metazoa	376		0	False	5
Q03973	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246		0	False	5
P60484	Homo sapiens	Metazoa	403		0	False	5
Q91YT8	Mus musculus	Metazoa	804		0	True	5
F4JCX9	Arabidopsis thaliana	Plants	663		0	False	5
A0A7J6K338	Toxoplasma gondii	Other	504		0	True	5
Q96BK5	Homo sapiens	Metazoa	328		0	False	5
Q9AUE0	Arabidopsis thaliana	Plants	1950		0	False	5
Q24168	Drosophila melanogaster	Metazoa	618		0	False	5
O01422	Caenorhabditis elegans	Metazoa	495		0	False	5
P93407	Oryza sativa subsp. japonica	Plants	211		0	False	5
Q9UGI6	Homo sapiens	Metazoa	731		0	False	5
